Country;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Land-Use Change and Forestry (MtCO2);Bunker Fuels (MtCO2)
Ghana;1997;58.672;11.406;70.345;11.351;369.154;0.19
Ghana;1998;77.748;10.407;80.888;12.776;377.534;0.27
Ghana;1999;82.423;1.091;69.721;1.42;372.593;0.46
Ghana;2000;74.499;10.643;81.203;15.625;374.021;0.48
Ghana;2001;80.915;10.345;84.171;16.882;311.063;0.37
Ghana;2002;9.453;10.302;77.186;18.139;311.314;0.41
Ghana;2003;93.245;1.026;8.504;19.396;311.712;0.41
Ghana;2004;89.961;10.218;69.341;20.653;311.991;0.41
Ghana;2005;96.476;0.9699;94.452;2.191;313.249;0.51
Ghana;2006;110.237;0.9764;89.413;22.426;31.056;0.5
Ghana;2007;117.398;0.9829;79.814;22.942;312.506;0.54
Ghana;2008;111.658;0.9894;82.256;23.458;312.185;0.57
Ghana;2009;125.419;0.9959;78.291;23.974;312.278;0.64
Ghana;2010;139.379;12.992;7.909;2.449;312.933;0.66
Ghana;2011;145.005;16.091;89.379;24.942;313.611;0.84
Ghana;2012;163.031;;8.359;25.394;31.506;0.98
Greece;1990;723.934;9.459;98.419;50.583;16.008;10.31
Greece;1991;722.875;89.597;97.219;50.916;-0.6481;9.36
Greece;1992;741.609;87.865;94.803;5.125;-0.6473;10.53
Greece;1993;740.392;101.522;90.421;51.583;-0.6465;12.06
Greece;1994;755.614;105.543;91.961;51.917;-0.6457;13.08
Greece;1995;782.326;118.687;90.291;52.251;-0.6449;13.69
Greece;1996;782.259;121.135;92.339;51.714;-0.6591;12.24
Greece;1997;793.269;123.913;90.559;51.177;-0.6536;12.18
Greece;1998;829.306;125.335;89.135;5.064;-0.4073;13.43
Greece;1999;830.842;121.225;88.462;50.103;-0.6707;12.52
Greece;2000;901.079;130.342;89.037;49.566;-0.6288;13.69
Greece;2001;922.772;123.766;86.927;4.775;-0.7021;13.2
Greece;2002;926.065;11.774;85.146;45.933;-0.6972;12.07
Greece;2003;964.958;116.184;86.505;44.117;-0.6995;12.39
Greece;2004;960.851;114.811;84.838;42.301;-0.6936;12.55
Greece;2005;978.544;112.119;82.467;40.484;-0.6933;11.32
Greece;2006;969.005;110.269;79.687;38.782;-13.825;12.5
Greece;2007;1.006.065;110.838;78.718;37.079;-11.368;12.87
Greece;2008;970.225;105.617;81.093;35.377;-13.893;12.66
Greece;2009;929.486;98.748;77.045;33.675;-14.324;10.78
Greece;2010;868.846;89.387;81.182;31.973;-14.452;10.62
Greece;2011;855.509;84.843;81.487;31.442;-14.144;10.94
Greece;2012;801.971;85.281;78.956;30.912;-1.407;9.11
Grenada;1990;;0;0.0141;14.435;0;
Grenada;1991;;0;0.014;14.544;0;
Grenada;1992;;0.0001;0.014;14.652;0;
Grenada;1993;;0.0001;0.0141;14.761;0;
Grenada;1994;;0.0001;0.0143;14.869;0;
Grenada;1995;;0.0001;0.0144;14.978;0;
Grenada;1996;;0.0003;0.0142;15.096;0;
Grenada;1997;;0.0004;0.0141;15.215;0;
Grenada;1998;;0.0005;0.014;15.333;0;
Grenada;1999;;0.0007;0.0142;15.452;0;
Grenada;2000;;0.0008;0.0135;1.557;0;
Grenada;2001;;0.001;0.0136;15.662;0.352;
Grenada;2002;;0.0012;0.0138;15.754;0.352;
Grenada;2003;;0.0014;0.014;15.845;0.352;
Grenada;2004;;0.0016;0.0139;15.937;0.352;
Grenada;2005;;0.0018;0.0139;16.029;0.352;
Grenada;2006;;0.0021;0.0142;16.127;-0.176;
Grenada;2007;;0.0023;0.0144;16.226;-0.1758;
Grenada;2008;;0.0026;0.0147;16.325;-0.176;
Grenada;2009;;0.0028;0.0149;16.424;-0.176;
Grenada;2010;;0.0031;0.0143;16.523;-0.176;
Grenada;2011;;0.0035;0.0145;16.611;-0.176;
Grenada;2012;;;0.0145;16.699;-0.176;
Guatemala;1990;49.241;0.8403;47.951;0.8565;174.821;0.56
Guatemala;1991;51.361;0.7262;50.166;0.8734;161.412;0.56
Guatemala;1992;5.948;0.7073;53.315;0.8903;161.406;0.59
Guatemala;1993;6.32;0.5712;56.474;0.9072;16.14;0.61
Guatemala;1994;66.119;0.6146;55.287;0.924;161.394;0.62
Guatemala;1995;75.439;0.5957;55.734;0.9409;161.388;0.67
Guatemala;1996;75.106;0.5781;55.682;0.9568;160.737;0.69
Guatemala;1997;79.273;0.6887;56.726;0.9727;158.248;0.73
Guatemala;1998;9.624;0.8139;56.125;0.9885;175.431;0.75
Guatemala;1999;96.007;0.8806;59.581;10.044;158.832;0.77
Guatemala;2000;107.773;10.754;60.049;10.202;167.378;0.79
Guatemala;2001;112.205;11.214;61.381;10.381;152.089;0.79
Guatemala;2002;119.237;1.149;61.676;10.559;152.573;0.8
Guatemala;2003;119.768;11.767;62.032;10.737;180.696;0.83
Guatemala;2004;12.65;13.032;65.598;10.915;152.131;0.86
Guatemala;2005;130.732;14.298;67.944;11.093;181.493;0.97
Guatemala;2006;130.799;14.594;69.264;1.131;158.948;1.01
Guatemala;2007;139.266;15.402;71.398;11.527;168.332;0.92
Guatemala;2008;127.333;15.698;71.624;11.744;162.547;0.94
Guatemala;2009;13.74;1.724;77.264;11.961;169.894;0.93
Guatemala;2010;128.367;13.798;80.903;12.177;160.402;1.09
Guatemala;2011;130.272;11.593;83.072;12.394;160.632;1.11
Guatemala;2012;131.777;;83.328;12.611;160.527;1.09
Guinea;1990;;0;52.122;0.8364;13.907;
Guinea;1991;;0.0002;54.225;0.8727;134.667;
Guinea;1992;;0.0003;56.399;0.909;134.669;
Guinea;1993;;0.0005;5.886;0.9453;134.671;
Guinea;1994;;0.1252;61.754;0.9816;134.673;
Guinea;1995;;0.1254;64.622;10.179;134.674;
Guinea;1996;;0.1298;6.551;10.425;134.377;
Guinea;1997;;0.1307;67.089;10.672;135.273;
Guinea;1998;;0.1425;75.155;10.919;139.416;
Guinea;1999;;0.1506;71.568;11.166;137.808;
Guinea;2000;;0.1551;76.638;11.412;135.607;
Guinea;2001;;0.1639;77.362;11.631;133.454;
Guinea;2002;;0.1874;89.586;11.851;133.255;
Guinea;2003;;0.1889;8.423;1.207;134.714;
Guinea;2004;;0.1904;8.726;12.289;133.535;
Guinea;2005;;0.0123;92.914;12.508;133.232;
Guinea;2006;;0.0144;9.64;12.828;134.378;
Guinea;2007;;0.0164;94.195;13.148;134.596;
Guinea;2008;;0.0185;10.657;13.468;133.312;
Guinea;2009;;0.0205;104.515;13.787;133.536;
Guinea;2010;;0.0226;105.627;14.107;132.675;
Guinea;2011;;0.0253;104.384;14.505;133.481;
Guinea;2012;;;116.098;14.903;13.687;
Guinea-Bissau;1990;;0;10.116;0.0459;15.255;
Guinea-Bissau;1991;;0.0001;1.019;0.0473;15.245;
Guinea-Bissau;1992;;0.0002;10.466;0.0487;15.263;
Guinea-Bissau;1993;;0.0004;10.641;0.05;15.281;
Guinea-Bissau;1994;;0.0005;10.829;0.0514;1.53;
Guinea-Bissau;1995;;0.0006;11.078;0.0527;15.318;
Guinea-Bissau;1996;;0.0012;11.221;0.0539;14.746;
Guinea-Bissau;1997;;0.0018;10.874;0.0551;15.208;
Guinea-Bissau;1998;;0.0024;10.813;0.0562;17.422;
Guinea-Bissau;1999;;0.003;11.833;0.0574;19.428;
Guinea-Bissau;2000;;0.0036;11.913;0.0585;1.702;
Guinea-Bissau;2001;;0.0047;12.854;0.0597;14.692;
Guinea-Bissau;2002;;0.0057;12.938;0.0609;14.684;
Guinea-Bissau;2003;;0.0068;13.307;0.062;14.764;
Guinea-Bissau;2004;;0.0079;11.923;0.0632;14.787;
Guinea-Bissau;2005;;0.0089;11.441;0.0643;14.755;
Guinea-Bissau;2006;;0.0104;13.784;0.0657;22.207;
Guinea-Bissau;2007;;0.0119;12.841;0.0671;22.207;
Guinea-Bissau;2008;;0.0134;13.272;0.0685;22.031;
Guinea-Bissau;2009;;0.0149;13.641;0.0698;22.005;
Guinea-Bissau;2010;;0.0164;15.116;0.0712;21.964;
Guinea-Bissau;2011;;0.0184;15.264;0.0727;2.193;
Guinea-Bissau;2012;;;16.758;0.0742;2.196;
Guyana;1990;;0;11.631;0.1302;38.472;
Guyana;1991;;0.0002;13.839;0.1301;38.472;
Guyana;1992;;0.0004;14.282;0.1301;38.472;
Guyana;1993;;0.0006;1.533;0.13;38.472;
Guyana;1994;;0.0008;15.072;0.1299;38.472;
Guyana;1995;;0.001;17.089;0.1299;38.472;
Guyana;1996;;0.002;1.711;0.1304;37.998;
Guyana;1997;;0.0029;17.645;0.1309;37.901;
Guyana;1998;;0.0039;1.679;0.1315;43.621;
Guyana;1999;;0.0048;17.733;0.132;36.228;
Guyana;2000;;0.0058;15.419;0.1325;35.956;
Guyana;2001;;0.0075;15.855;0.1322;3.497;
Guyana;2002;;0.0092;15.018;0.1319;35.111;
Guyana;2003;;0.0109;1.639;0.1316;46.077;
Guyana;2004;;0.0126;16.207;0.1313;36.446;
Guyana;2005;;0.0143;1.481;0.131;42.474;
Guyana;2006;;0.0162;14.569;0.13;38.293;
Guyana;2007;;0.0181;14.928;0.1291;38.307;
Guyana;2008;;0.02;1.635;0.1282;38.451;
Guyana;2009;;0.0219;16.131;0.1272;41.421;
Guyana;2010;;0.0238;16.839;0.1263;35.001;
Guyana;2011;;0.0261;16.924;0.1259;35.372;
Guyana;2012;;;1.752;0.1256;40.403;
Haiti;1990;14.494;0.0989;27.204;0.4157;0.3126;0.07
Haiti;1991;14.202;0.1257;29.129;0.4224;0.1434;0.06
Haiti;1992;13.609;0.1012;33.506;0.4291;0.1433;0.04
Haiti;1993;12.116;0.0547;31.837;0.4357;0.1433;0.03
Haiti;1994;0.7423;0.0046;31.625;0.4424;0.1432;0
Haiti;1995;1.473;0.0057;31.936;0.4491;0.1432;0.07
Haiti;1996;16.565;0.011;32.265;0.4564;0.1431;0.06
Haiti;1997;1.91;0.0163;34.344;0.4638;0.143;0.06
Haiti;1998;19.735;0.0216;3.5;0.4712;0.143;0.07
Haiti;1999;2.077;0.0269;35.228;0.4786;0.1429;0.09
Haiti;2000;21.406;0.0322;38.734;0.4859;0.1431;0.09
Haiti;2001;23.005;0.1434;38.772;0.4935;0.1539;0.1
Haiti;2002;25.104;0.1923;38.496;0.5011;0.154;0.11
Haiti;2003;24.604;0.2008;38.668;0.5087;0.154;0.06
Haiti;2004;27.403;0.2167;38.448;0.5163;0.1544;0.07
Haiti;2005;28.602;0.2253;38.622;0.5239;0.1542;0.07
Haiti;2006;2.931;0.2308;38.441;0.5321;0.1619;0.08
Haiti;2007;32.318;0.2436;38.793;0.5403;0.1616;0.06
Haiti;2008;32.526;0.2564;38.655;0.5486;0.1616;0.06
Haiti;2009;31.933;0.2692;39.014;0.5568;0.1613;0.05
Haiti;2010;30.741;0.282;39.167;0.5651;0.1617;0.06
Haiti;2011;31.189;0.3006;39.272;0.574;0.1617;0.05
Haiti;2012;30.837;;39.008;0.583;0.1614;0.16
Honduras;1990;28.392;0.3303;47.571;25.433;406.083;0.09
Honduras;1991;28.379;0.349;47.793;26.236;406.247;0.09
Honduras;1992;31.666;0.3273;47.147;27.039;406.412;0.12
Honduras;1993;33.453;0.3643;43.142;27.842;406.576;0.12
Honduras;1994;37.539;0.3133;44.927;28.645;406.741;0.07
Honduras;1995;43.526;0.3649;45.906;29.448;406.905;0.07
Honduras;1996;43.228;0.4823;44.896;30.306;406.366;0.06
Honduras;1997;44.429;0.5337;45.903;31.164;409.915;0.07
Honduras;1998;5.163;0.4642;44.712;32.022;412.777;0.08
Honduras;1999;52.132;0.5083;41.637;3.288;408.877;0.09
Honduras;2000;53.633;0.666;44.651;33.738;410.387;0.11
Honduras;2001;61.998;0.6917;44.093;34.622;286.717;0.07
Honduras;2002;65.663;0.6477;43.444;35.507;286.626;0.09
Honduras;2003;72.429;0.677;51.729;36.391;296.753;0.08
Honduras;2004;80.694;0.7466;5.277;37.276;285.972;0.07
Honduras;2005;82.359;0.7503;55.071;38.161;293.324;0.07
Honduras;2006;74.886;0.8999;5.477;39.005;280.809;0.09
Honduras;2007;92.212;0.9617;55.013;3.985;279.781;0.08
Honduras;2008;89.939;0.9721;53.151;40.695;280.309;0.14
Honduras;2009;85.366;0.9349;5.612;4.154;281.226;0.15
Honduras;2010;84.792;0.993;56.212;42.385;279.914;0.15
Honduras;2011;88.646;0.9555;58.466;43.189;282.997;0.07
Honduras;2012;9.41;;58.796;43.992;279.046;0.15
Hungary;1990;695.988;56.218;106.566;32.908;57.248;0.49
Hungary;1991;671.411;45.508;100.275;33.424;31.999;0.38
Hungary;1992;608.934;40.295;81.383;33.939;3.175;0.4
Hungary;1993;609.457;38.013;78.696;34.455;31.501;0.37
Hungary;1994;60.348;35.694;76.337;34.971;31.251;0.56
Hungary;1995;602.703;32.239;71.574;35.487;31.002;0.54
Hungary;1996;611.593;33.229;77.397;36.033;30.709;0.57
Hungary;1997;595.782;35.135;76.272;36.579;30.448;0.54
Hungary;1998;599.272;37.701;74.225;37.125;30.253;0.58
Hungary;1999;601.761;39.204;76.608;37.671;29.955;0.62
Hungary;2000;57.155;42.539;75.379;38.217;29.807;0.69
Hungary;2001;585.365;44.346;77.739;38.392;34.875;0.65
Hungary;2002;57.836;45.823;7.404;38.567;34.447;0.61
Hungary;2003;602.467;47.337;71.703;38.742;3.449;0.6
Hungary;2004;591.397;48.557;75.948;38.917;34.318;0.69
Hungary;2005;593.443;48.679;71.417;39.092;34.263;0.79
Hungary;2006;585.064;47.692;71.824;38.582;34.807;0.8
Hungary;2007;569.053;44.104;70.699;38.073;3.467;0.74
Hungary;2008;556.958;41.322;73.359;37.564;34.586;0.82
Hungary;2009;507.615;36.854;67.895;37.055;3.429;0.7
Hungary;2010;514.587;34.109;66.566;36.545;34.031;0.7
Hungary;2011;498.833;35.313;68.883;36.447;33.856;0.71
Hungary;2012;460.379;36.518;66.963;36.348;34.074;0.51
Iceland;1990;19.178;0.486;0.4956;0.1542;0.0132;0.32
Iceland;1991;18.897;0.4084;0.4874;0.1587;-0.0326;0.23
Iceland;1992;19.217;0.3382;0.4677;0.1631;-0.03;0.25
Iceland;1993;19.836;0.2606;0.4713;0.1676;-0.0275;0.29
Iceland;1994;20.855;0.1867;0.4675;0.172;-0.025;0.29
Iceland;1995;19.975;0.1164;0.4507;0.1765;-0.0224;0.34
Iceland;1996;22.615;0.1383;0.4658;0.1792;-0.0197;0.37
Iceland;1997;21.456;0.1638;0.4693;0.182;-0.0176;0.41
Iceland;1998;21.497;0.1893;0.4776;0.1848;-0.0151;0.5
Iceland;1999;21.138;0.2148;0.48;0.1875;-0.0126;0.51
Iceland;2000;22.178;0.2404;0.4619;0.1903;-0.0101;0.6
Iceland;2001;21.596;0.2138;0.4309;0.1907;-0.0365;0.48
Iceland;2002;22.614;0.1763;0.4345;0.1911;-0.0348;0.51
Iceland;2003;22.531;0.1643;0.4263;0.1915;-0.0331;0.51
Iceland;2004;23.249;0.1561;0.4164;0.192;-0.0314;0.57
Iceland;2005;22.667;0.1552;0.4204;0.1924;-0.0297;0.6
Iceland;2006;23.166;0.1623;0.4466;0.1964;-0.0145;0.64
Iceland;2007;23.865;0.1657;0.4607;0.2005;-0.0372;0.69
Iceland;2008;21.864;0.1691;0.4751;0.2046;-0.0378;0.64
Iceland;2009;21.362;0.1726;0.4313;0.2087;-0.0384;0.49
Iceland;2010;20.161;0.176;0.432;0.2127;-0.0391;0.55
Iceland;2011;19.259;0.1814;0.4369;0.2142;-0.0397;0.6
Iceland;2012;19.057;;0.4344;0.2156;-0.0403;0.61
India;1990;6.853.705;295.315;5.026.017;215.509;-270.439;5.07
India;1991;7.301.926;318.796;5.095.558;223.842;-455.414;4.81
India;1992;7.615.111;327.329;5.157.914;232.174;-457.099;4.9
India;1993;7.837.091;359.824;5.220.671;240.507;-458.784;5.35
India;1994;8.227.604;389.241;5.298.529;24.884;-460.469;5.79
India;1995;8.840.336;427.672;5.341.043;257.172;-462.154;6.29
India;1996;9.256.196;514.368;5.413.512;282.018;-464.705;6.56
India;1997;9.717.204;561.199;5.467.636;306.864;-468.419;6.5
India;1998;9.883.954;608.031;5.535.151;331.709;-470.072;6.61
India;1999;10.572.603;654.862;5.569.922;356.555;-457.529;6.96
India;2000;11.072.832;701.694;5.517.007;381.401;-470.944;7.14
India;2001;11.244.308;790.919;5.564.993;406.241;-1.617.331;7.21
India;2002;11.595.688;880.143;5.417.329;431.082;-1.635.428;7.32
India;2003;11.902.695;959.402;5.527.415;455.923;-1.642.321;8
India;2004;1.275.344;1.033.677;5.618.268;480.764;-1.652.927;8.98
India;2005;13.366.921;1.147.817;5.799.049;505.604;-1.674.711;10.34
India;2006;1.432.317;1.225.509;5.939.423;520.375;-124.383;12.13
India;2007;15.571.076;1.278.286;609.964;535.146;-1.242.086;13.8
India;2008;16.404.322;1.355.978;6.239.197;549.917;-1.260.919;13.62
India;2009;18.362.786;1.458.585;627.431;564.688;-1.239.861;14.54
India;2010;19.139.272;1.536.277;6.469.761;579.459;-1.245.502;15.35
India;2011;1.996.992;1.666.317;6.608.284;587.223;-1.274.058;16.26
India;2012;21.264.481;1.689.901;6.588.232;594.986;-126.686;15.57
Indonesia;1990;2.118.623;78.369;1.261.341;463.801;6.335.206;2.64
Indonesia;1991;2.282.079;89.734;1.256.019;472.997;6.544.675;1.64
Indonesia;1992;2.385.722;94.979;1.321.601;482.192;6.754.144;1.71
Indonesia;1993;2.555.407;102.863;129.839;491.388;6.963.613;1.75
Indonesia;1994;2.652.518;117.306;1.309.909;500.584;7.173.082;1.71
Indonesia;1995;2.891.302;123.064;1.363.826;50.978;7.382.551;2.45
Indonesia;1996;3.075.413;130.286;1.396.518;517.652;7.378.082;1.52
Indonesia;1997;3.277.632;144.213;135.149;525.524;9.036.058;2.17
Indonesia;1998;3.313.441;118.128;1.376.362;533.396;8.213.415;2.05
Indonesia;1999;3.511.954;125.716;1.357.264;541.268;8.059.029;1.61
Indonesia;2000;3.514.889;144.626;1.353.828;54.914;8.160.705;1.57
Indonesia;2001;3.692.708;163.116;134.319;556.848;9.537.988;1.52
Indonesia;2002;3.736.165;180.727;1.366.548;564.556;1.000.184;1.64
Indonesia;2003;401.767;18.599;1.361.688;572.264;9.571.838;2.24
Indonesia;2004;4.061.123;175.644;1.394.028;579.972;9.797.549;1.85
Indonesia;2005;4.101.841;180.065;1.396.557;58.768;957.202;1.94
Indonesia;2006;427.277;186.704;1.404.473;595.252;13.213.641;2.06
Indonesia;2007;4.415.092;192.941;1.442.254;602.824;12.471.069;2.18
Indonesia;2008;4.375.103;194.195;1.474.198;610.395;12.375.078;2.32
Indonesia;2009;4.596.826;126.675;1.537.909;617.967;12.715.514;2.42
Indonesia;2010;4.749.831;156.837;1.560.619;625.539;12.187.393;2.58
Indonesia;2011;4.838.739;16.877;1.587.236;632.774;1227.97;2.74
Indonesia;2012;5.193.066;142.617;1.632.384;64.001;12.201.955;2.91
Iran;1990;2.107.317;73.911;374.966;7.815;-0.1693;2.71
Iran;1991;2.488.096;84.508;371.077;83.108;-0.1693;3.13
Iran;1992;2.680.869;86.128;389.648;88.066;-0.1693;3.18
Iran;1993;2.659.766;90.752;396.966;93.025;-0.1693;3.41
Iran;1994;2.967.844;91.383;405.324;97.983;-0.1693;3.72
Iran;1995;3.091.242;93.516;411.958;102.942;-0.1693;3.81
Iran;1996;3.176.683;104.515;422.352;122.866;-0.1356;4.11
Iran;1997;331.246;109.763;434.353;14.279;-0.1715;4.61
Iran;1998;3.335.765;120.762;447.585;162.714;-0.174;4.56
Iran;1999;3.617.812;125.423;431.146;182.639;-0.1478;4.63
Iran;2000;3.750.378;135.177;428.854;202.563;-0.1741;4.96
Iran;2001;3.866.494;150.727;431.866;20.35;-34.404;5.08
Iran;2002;4.056.919;162.319;423.221;204.438;-34.465;5.03
Iran;2003;4.291.165;173.399;42.562;205.375;-34.458;5.12
Iran;2004;4.607.337;183.855;452.133;206.312;-34.462;5.29
Iran;2005;4.941.702;18.79;452.921;20.725;-34.434;5.64
Iran;2006;5.353.018;202.639;471.162;208.722;-30.794;6.27
Iran;2007;5.690.531;232.546;459.989;210.195;-30.786;6.55
Iran;2008;5.810.514;250.985;423.188;211.668;-3.072;8.08
Iran;2009;5.974.501;280.416;43.933;213.141;-30.777;10.01
Iran;2010;5.927.756;306.843;417.498;214.614;-29.838;11.11
Iran;2011;6.104.488;338.824;409.315;216.851;-30.765;10.56
Iran;2012;618.746;331.394;411.746;219.088;-30.777;9.5
Iraq;1990;140.188;50.247;68.658;4.727;-0.4363;1.38
Iraq;1991;1.130.915;2.532;46.356;48.446;-0.6231;0.93
Iraq;1992;1.240.975;10.358;55.864;49.622;-0.6247;1.01
Iraq;1993;1.325.691;10.346;70.715;50.799;-0.6262;1.14
Iraq;1994;132.302;10.334;70.368;51.975;-0.6278;1.32
Iraq;1995;1.202.847;10.871;65.692;53.151;-0.6293;1.28
Iraq;1996;1.341.342;0.8345;59.002;54.858;-0.6319;1.25
Iraq;1997;1.641.432;0.8824;63.684;56.566;-0.636;1.42
Iraq;1998;1.489.591;10.329;66.674;58.274;-0.6369;1.65
Iraq;1999;145.582;25.281;64.679;59.981;-0.6242;1.72
Iraq;2000;1.697.018;30.266;64.127;61.689;-0.6179;2.11
Iraq;2001;1.672.311;30.386;80.294;63.625;-0.6602;2.17
Iraq;2002;1.659.504;34.645;51.033;65.561;-0.6713;2.07
Iraq;2003;1.585.107;10.216;43.145;67.497;-0.6777;1.8
Iraq;2004;152.237;13.303;50.752;69.433;-0.6794;2.17
Iraq;2005;1.604.399;15.914;59.678;71.369;-0.681;2.3
Iraq;2006;1.484.213;1.843;60.155;73.489;-0.6655;2.5
Iraq;2007;1.589.206;23.438;60.774;75.609;-0.6655;2.57
Iraq;2008;1.699.773;33.209;64.716;77.729;-0.6609;3.15
Iraq;2009;1.916.796;33.453;76.899;79.849;-0.6607;3.25
Iraq;2010;208.715;33.478;76.238;81.969;-0.6642;3.3
Iraq;2011;2.223.189;40.976;80.289;8.425;-0.656;3.37
Iraq;2012;2.403.692;;79.688;86.531;-0.6565;1.71
Ireland;1990;313.694;19.197;19.217;13.018;18.803;1.09
Ireland;1991;319.694;19.037;19.362;13.565;-0.2377;1.09
Ireland;1992;320.395;19.023;194.985;14.113;-0.1714;0.95
Ireland;1993;321.195;1.824;19.983;14.661;-0.1051;1.44
Ireland;1994;332.395;19.105;202.631;15.208;-0.0388;1.25
Ireland;1995;337.395;19.605;203.501;15.756;0.0274;1.47
Ireland;1996;350.542;21.357;200.861;15.436;0.0963;1.51
Ireland;1997;36.159;22.926;204.327;15.116;0.157;1.69
Ireland;1998;387.237;2.314;211.681;14.797;0.2228;1.75
Ireland;1999;401.484;26.175;212.193;14.477;0.2888;2.02
Ireland;2000;418.131;27.671;208.818;14.157;0.3548;2.2
Ireland;2001;44.051;30.262;208.279;14.095;-0.3136;2.57
Ireland;2002;43.239;2.809;212.824;14.032;-0.3138;2.66
Ireland;2003;42.467;29.069;207.839;13.969;-0.3136;2.68
Ireland;2004;429.649;33.346;211.192;13.907;-0.3143;2.51
Ireland;2005;446.129;3.22;208.062;13.844;-0.3058;2.67
Ireland;2006;45.609;31.428;204.181;13.884;-0.9439;2.78
Ireland;2007;449.151;29.778;197.658;13.925;-0.9016;3.21
Ireland;2008;444.513;25.526;19.994;13.965;-0.9931;2.96
Ireland;2009;398.674;18.819;202.392;14.006;-10.177;1.99
Ireland;2010;395.736;1.856;193.278;14.046;-0.9726;2.4
Ireland;2011;355.917;18.825;192.242;15.667;-0.9622;2.3
Ireland;2012;361.999;19.089;196.908;17.287;-10.914;1.98
Israel;1990;337.643;1.516;11.241;66.153;0.3365;1.96
Israel;1991;342.929;19.775;10.845;68.739;0.0565;2.01
Israel;1992;366.616;23.033;11.358;71.325;0.0672;2.15
Israel;1993;407.503;27.098;11.499;7.391;0.0779;2.49
Israel;1994;434.289;29.624;12.229;76.496;0.0885;2.57
Israel;1995;466.376;37.829;12.349;79.082;0.0991;2.77
Israel;1996;487.399;40.091;13.249;80.092;0.1097;2.54
Israel;1997;508.523;44.332;12.999;81.103;0.1204;2.59
Israel;1998;498.546;54.984;13.194;82.114;0.131;2.61
Israel;1999;51.197;59.628;12.187;83.125;0.1416;2.35
Israel;2000;556.193;6.167;12.629;84.136;0.1522;2.96
Israel;2001;567.288;61.505;12.551;78.913;-0.0729;2.63
Israel;2002;594.683;65.774;12.004;7.369;-0.0731;4.13
Israel;2003;613.978;70.885;12.563;68.467;-0.0733;4.13
Israel;2004;61.812;75.044;12.547;63.244;-0.0734;3.91
Israel;2005;60.612;82.903;1.26;58.021;-0.0736;4.01
Israel;2006;627.754;86.631;13.297;59.163;-0.0738;4.19
Israel;2007;649.408;89.956;1.409;60.306;-0.0736;4.55
Israel;2008;652.063;92.804;13.366;61.449;-0.0733;3.66
Israel;2009;646.217;96.275;12.642;62.592;-0.0731;3.5
Israel;2010;689.572;101.945;12.826;63.735;-0.0726;3.46
Israel;2011;681.749;108.983;15.023;64.742;-0.0726;3.54
Israel;2012;742.327;115.738;15.094;65.749;-0.0724;3.49
Italy;1990;4.107.471;299.124;398.593;190.055;-165.965;12.87
Italy;1991;4.096.973;306.584;381.735;191.711;-307.201;13.08
Italy;1992;4.087.676;312.688;376.294;193.368;-310.804;12.8
Italy;1993;4.045.878;278.378;36.513;195.024;-314.407;12.9
Italy;1994;400.948;276.531;360.171;19.668;-318.009;12.82
Italy;1995;4.231.083;284.944;351.386;198.337;-321.612;13.39
Italy;1996;4.207.153;290.675;355.483;203.829;-325.343;12.25
Italy;1997;4.245.424;300.327;349.293;209.322;-328.918;12.76
Italy;1998;4.349.495;316.941;349.478;214.815;-332.484;14
Italy;1999;4.383.965;333.518;351.925;220.308;-336.015;12.27
Italy;2000;4.394.336;349.289;351.633;225.801;-339.443;13.54
Italy;2001;4.420.186;358.544;315.853;220.802;-317.828;13.16
Italy;2002;4.479.837;373.002;335.983;215.804;-321.259;13.64
Italy;2003;4.643.787;387.167;326.723;210.805;-323.702;15.16
Italy;2004;4.711.438;400.856;332.348;205.806;-327.511;15.42
Italy;2005;4.732.089;380.543;320.376;200.807;-330.616;15.94
Italy;2006;466.964;405.998;318.451;192.781;-318.111;16.87
Italy;2007;4.596.492;392.579;319.728;184.754;-318.846;17.71
Italy;2008;4.476.043;358.018;316.279;176.727;-323.576;17.74
